title,url,discounted_price,original_price
1/2/4 pcs YWXLIGHT 220-240V 24W 1920LM SMD 5730 LED octogonal lâmpada do teto HLT-515953,https://www.tinydeal.com/pt/124-pcs-ywxlight-220-240v-24w-1920lm-smd-5730-octagonal-led-ceiling-lamp-p-160005.html,R$30.80,R$55.43 
Nível 5 corte luvas resistentes Luvas de Arame de Aço Inoxidável S-519944,https://www.tinydeal.com/pt/level-5-cut-resistant-gloves-stainless-steel-wire-mesh-gloves-p-161642.html,R$25.21,R$25.31 
1/2/4/6 pcs Universal aperto Adapter Broca Soquete Multi-functionTools Poder S-493719,https://www.tinydeal.com/pt/1246-pcs-universal-grip-socket-multi-functiontools-power-drill-adapter-p-157221.html,R$32.57,R$45.25 
"Original Xiaomi Mijia 0,5 milímetros Sign Pen Rolo Pen E-523557",https://www.tinydeal.com/pt/original-xiaomi-mijia-05mm-sign-pen-roller-pen-p-163267.html,R$17.74,R$18.58 
Baellerry Crocodile Long Business Man Wallet Zippers Leather Purse RTH-579835,https://www.tinydeal.com/pt/baellerry-crocodile-long-business-man-wallet-zippers-leather-purse-p-200678.html,R$51.28,R$104.94 
DIY Car Kit Windshield Repair HHI-560982,https://www.tinydeal.com/pt/diy-car-windshield-repair-kit-p-178793.html,R$29.22,R$53.41 
Android Robot Shaped Micro USB para USB 2.0 Host OTG adaptador ECACR-487310,https://www.tinydeal.com/pt/android-robot-shaped-micro-usb-to-usb-20-host-otg-adapter-p-157418.html,R$5.59,R$14.60 
Led Flashlight Outdoor Camping Riding Night Hiking Waterproof Torch S-581639,https://www.tinydeal.com/pt/led-flashlight-outdoor-camping-riding-night-hiking-waterproof-torch-p-200828.html,R$60.81,R$79.05 
Assento dobrável Folding Outdoor Camping Mat EVA Waterproof almofada de espuma Pads Praia SCH-533482,https://www.tinydeal.com/pt/foldable-folding-outdoor-camping-mat-eva-seat-waterproof-foam-pads-beach-pad-p-167803.html,R$10.44,R$19.40 
Hand-held Portable Sterilizer UV Germicidal Disinfection Stick HHI-581245,https://www.tinydeal.com/pt/hand-held-portable-sterilizer-uv-germicidal-disinfection-stick-p-200334.html,R$92.39,R$212.69 
2PCS 3R-060 ângulo ajustável retrovisor Anti-ponto cego espelho RTH-400323,https://www.tinydeal.com/pt/2pcs-3r-060-adjustable-angle-rearview-anti-blind-spot-mirror-p-150806.html,R$26.23,R$47.21 
1/2/4 pcs colecção Puzzle Toy Twisty com 24 cérebro Traquina Cunhas TDS-529619,https://www.tinydeal.com/pt/124-pcs-puzzle-twisty-toy-collection-with-24-brain-teasing-wedges-p-165565.html,R$7.09,R$22.22 
"Carro pára-brisas térmico Sun Sombra Anti Neve, Geada, Gelo poeira escudo protetor capa RTH-543161",https://www.tinydeal.com/pt/car-windscreen-heat-sun-shade-anti-snow-frost-ice-dust-shield-cover-protector-p-172638.html,R$22.54,R$40.56 
Q67 TWS Wireless Earbuds 3D Stereo Mini Bluetooth Earphone 5.0 With Dual Mic EEP-582759,https://www.tinydeal.com/pt/q67-tws-wireless-earbuds-3d-stereo-mini-bluetooth-earphone-50-with-dual-mic-p-200740.html,R$89.90,R$167.94 
Honesto 1300-C permeável recarregáveis Lanternas Jet Isqueiro HHIJL-425089,https://www.tinydeal.com/pt/honest-1300-windproof-refillable-jet-lighter-torches-p-154307.html,R$21.11,R$37.99 
Unisexo dobrável 360 ° de rotação para leitura presbiopia Óculos Óculos DGS-499930,https://www.tinydeal.com/pt/unisex-folding-360-°-rotating-reading-presbyopic-glasses-eyeglasses-p-157823.html,R$15.34,R$27.60 
Armazenamento empilhável arco-íris colher de mistura Copas Set para cozinhar Baking HKI-544934,https://www.tinydeal.com/pt/rainbow-stackable-storage-mixing-spoon-cups-set-for-cooking-baking-p-173450.html,R$24.18,R$25.68 
1/2/4 Par terapia magnética térmica auto-aquecimento Correia joelheira BBI-276865,https://www.tinydeal.com/pt/124-pair-magnetic-therapy-thermal-self-heating-knee-pad-belt-p-118227.html,R$18.43,R$25.36 
GT08 relógio inteligente 2.5D Telefone Tela de Discagem do sono Calorias Monitor E-511432,https://www.tinydeal.com/pt/gt08-smart-watch-phone-25d-screen-dialer-sleep-calories-monitor-p-158992.html,R$79.11,R$142.40 
Respirável malha de suspensão Cozinha Garbage Bag Armazenamento de embalagem Pouch Bags HHI-549523,https://www.tinydeal.com/pt/breathable-mesh-hanging-kitchen-garbage-bag-storage-packing-pouch-bags-p-174904.html,R$18.93,R$34.07 
Multipurpose Mola de Roupa Pendurar saco de armazenamento HHI-553726,https://www.tinydeal.com/pt/multipurpose-clothespin-hanging-storage-bag-p-176562.html,R$11.10,R$19.98 
Mini Wireless Grinding Machine Variable Speed Rotary Tool Kit Drill Engraver Pen HHIHE-580917,https://www.tinydeal.com/pt/mini-wireless-grinding-machine-variable-speed-rotary-tool-kit-drill-engraver-pen-p-200725.html,R$84.37,R$151.85 
7pcs Pedicure manicure conjunto de ferramentas com caso da manta de couro HBI-41305,https://www.tinydeal.com/pt/7pcs-pedicure-manicure-nail-tools-set-with-plaid-leather-case-p-33318.html,R$26.44,R$47.59 
Criativa 2 em 1 Trigo Soup palha Colher Louça Cozinha Colander Tools HKI-548475,https://www.tinydeal.com/pt/creative-2-in-1-wheat-straw-soup-spoon-dinnerware-kitchen-colander-tools-p-174647.html,R$13.85,R$14.51 
Aloe Acne Dispelling Plaster HBI-35004,https://www.tinydeal.com/pt/aloe-acne-dispelling-plaster-p-28423.html,R$15.01,R$27.01 
3pcs Aço Inoxidável Anti-Corte Dedo Protector ferramenta de corte Seguro HHI-351550,https://www.tinydeal.com/pt/3pcs-stainless-steel-anti-cut-finger-protector-safe-cutting-tool-p-139613.html,R$19.20,R$34.56 
Carregador 5V 2A USB de parede para iPhone 8 Plus Samsung 7100 ECM-558768,https://www.tinydeal.com/pt/5v-2a-usb-wall-charger-for-iphone-8-plus-samsung-7100-p-177999.html,R$11.63,R$12.27 
Celular RF Signal Blindagem Bag HHI-561033,https://www.tinydeal.com/pt/mobile-phone-rf-signal-shielding-bag-p-178753.html,R$16.93,R$30.47 
2-in-1 Digital LCD relógio + termômetro com ventosa para Car Auto HHE-209310,https://www.tinydeal.com/pt/2-in-1-digital-lcd-clock-thermometer-with-suction-cup-for-auto-car-p-98883.html,,
100pcs 6 x 3 milímetros Magia ímã DIY Super Strong Ímãs Toy TDI-398832,https://www.tinydeal.com/pt/100pcs-6-x-3mm-magic-magnet-diy-super-strong-magnets-toy-p-151291.html,R$31.16,R$35.24 
Aranha aperto flexível entregas GPS Car bicicleta Suporte bicicleta celular Mobile Holder EPA-545646,https://www.tinydeal.com/pt/spider-flexible-grip-smart-phone-gps-car-bicycle-bike-support-cell-mobile-holder-p-173747.html,R$11.77,R$21.18 
Toalha 90 * 30 centímetros de gelo toalha resfriamento instantâneo calor Relief reutilizável frio toalha fria HHI-549301,https://www.tinydeal.com/pt/9030cm-ice-towel-instant-cooling-towel-heat-relief-reusable-chill-cool-towel-p-174936.html,R$11.72,R$14.06 
L-Line Magnetic cabo de carregamento de 90 graus LED Cabo para iPhone EPACB-559659,https://www.tinydeal.com/pt/l-line-magnetic-charging-cable-90-degree-led-cable-for-iphone-p-178373.html,R$26.21,R$32.80 
2M 20 LED com LED estrelado Luzes Cordas Botão HLT-518090,https://www.tinydeal.com/pt/2m-20-led-with-led-starry-string-lights-button-p-161218.html,R$9.67,R$17.92 
Silicone Case bacia tampa de silicone Plastic Wrap Tampa Bacia fresca Seal HKI-566713,https://www.tinydeal.com/pt/silicone-cover-bowl-lid-silicone-plastic-wrap-cover-fresh-bowl-seal-p-181754.html,R$10.42,R$27.81 
Atletismo Suporte Joelho luva de compressão f Correndo Jogging Sports -Única Enrole SGD-544147,https://www.tinydeal.com/pt/athletics-knee-compression-sleeve-support-f-running-jogging-sports-single-wrap-p-173251.html,R$20.58,R$24.70 
360 ° Rodar torneira da cozinha ajustável poupança de água- HHI-551104,https://www.tinydeal.com/pt/360°-rotate-kitchen-adjustable-water-saving-faucet-p-175572.html,R$15.04,R$19.55 
11LB/5kg Household Kitchen Scale Stainless Steel Digital Food Scale HKI-581725,https://www.tinydeal.com/pt/11lb5kg-household-kitchen-scale-stainless-steel-digital-food-scale-p-200721.html,R$69.44,R$128.40 
Dresser Saco De Cosméticos de Higiene Grande Tamanho de Maquiagem DBA-476811,https://www.tinydeal.com/pt/travel-dresser-pouch-jumbo-size-makeup-cosmetic-toiletry-bag-p-156411.html,R$24.97,R$44.95 
Modal Breve Boxer Shorts roupa íntima masculina DUW-554913,https://www.tinydeal.com/pt/mens-modal-boxer-brief-shorts-underwear-p-180155.html,R$18.65,R$31.36 
Aço inoxidável Mini EDC multifuncional chave de fenda Forma chave chave de fenda S-561039,https://www.tinydeal.com/pt/stainless-steel-mini-edc-multifunction-screwdriver-key-shape-slotted-screwdriver-p-178668.html,R$9.59,R$10.35 
YL-6S Wireless Bluetooth Earphone In-ear Earbuds Waterproof HD Call Headset EEP-581921,https://www.tinydeal.com/pt/yl-6s-wireless-bluetooth-earphone-in-ear-earbuds-waterproof-hd-call-headset-p-200749.html,R$54.21,R$108.63 
Bluetooth 4.2 auriculares sem fios magnéticos com 2 pares de luvas auriculares EEP-560851,https://www.tinydeal.com/pt/bluetooth-42-magnetic-wireless-earbuds-with-2-pair-of-ear-sleeves-p-178665.html,R$18.42,R$33.43 
Natural Ultrasonic Pest Control Repelente Baratas Equipment HHI-529821,https://www.tinydeal.com/pt/natural-ultrasonic-pest-control-repellent-roaches-equipment-p-165717.html,R$23.01,R$33.44 
Modos de sete vermelho piscando luz de advertência Bike Lane Safety - 2 Laser Beam OPJ-480690,https://www.tinydeal.com/pt/red-seven-flashing-modes-warning-light-bike-safety-lane-2-laser-beam-p-156717.html,R$16.67,R$30.01 
Termômetro de orelha infravermelho Digital HKH-38680,https://www.tinydeal.com/pt/digital-infrared-ear-thermometer-p-31067.html,R$44.90,R$47.86 
M3S Bluetooth 4.0 inteligente Pulseira com oxigênio do sangue E-568625,https://www.tinydeal.com/pt/m3s-bluetooth-40-smart-bracelet-with-blood-oxygen-p-181701.html,R$30.11,R$72.20 
Carregador de carro Dual USB com Display LED EDT-561516,https://www.tinydeal.com/pt/dual-usb-car-charger-with-led-display-p-179053.html,R$14.15,R$17.69 
Precision Screwdriver Set 50 In 1 Torx Bit Screw Driver Magnetic Bits Tools Kit EDT-582141,https://www.tinydeal.com/pt/precision-screwdriver-set-50-in-1-torx-bit-screw-driver-magnetic-bits-tools-kit-p-200776.html,R$87.71,R$163.99 
4pcs Universal Preto Carbon Fiber Porta de Carro Placa Adesivos RTH-562713,https://www.tinydeal.com/pt/4pcs-universal-black-carbon-fiber-car-door-plate-stickers-p-180418.html,R$12.75,R$22.95 
3 em 1 de aço inoxidável Corer Abacaxi Slicer Peeler HHI-516701,https://www.tinydeal.com/pt/3-in-1-stainless-steel-pineapple-corer-slicer-peeler-p-160565.html,R$32.04,R$49.96 
USB Computer HD Camera Video Free Drive with Microphone Webcam For PC Laptop HHIHE-581974,https://www.tinydeal.com/pt/usb-computer-hd-camera-video-free-drive-with-microphone-webcam-for-pc-laptop-p-200642.html,R$61.89,R$152.82 
4 Rolls / pack moscas cola de papel Fly assassino Catcher Armadilha fita Faixa Fixo HHI-552971,https://www.tinydeal.com/pt/4-rollspack-flies-glue-paper-fly-killer-catcher-trap-ribbon-strip-sticky-p-176194.html,R$11.58,R$15.05 
DUBERY Vintage Sunglasses Polarized Men's Sun Glasses For Men S-580871,https://www.tinydeal.com/pt/dubery-vintage-sunglasses-polarized-mens-sun-glasses-for-men-p-200631.html,R$33.79,R$43.92 
Cabeça do tigre Mentol bálsamo refrescante alívio da dor Oil BBI-446644,https://www.tinydeal.com/pt/tiger-head-menthol-balm-refreshing-relief-headache-oil-p-155423.html,R$4.65,R$8.36 
Lã de viaturas macio Luvas de lavagem Automotive Car escova de limpeza ferramenta Washer Cuidados RTH-572409,https://www.tinydeal.com/pt/wool-soft-car-washing-gloves-automotive-car-cleaning-brush-tool-washer-care-p-182392.html,R$18.18,R$32.72 
ZF-169 2em1 Bluetooth 5.0 Mini áudio do receptor transmissor sem fio adaptador AUX RTH-572530,https://www.tinydeal.com/pt/zf-169-2in1-bluetooth-50-mini-audio-receiver-transmitter-wireless-adapter-aux-p-182448.html,R$17.61,R$31.70 
Carregador de parede UE adaptador 2.4A Quick Charge 3.0 USB 3 portas USB para Tablet Telefone EPACG-572871,https://www.tinydeal.com/pt/eu-adapter-24a-quick-charge-30-usb-wall-charger-3-usb-ports-for-phone-tablet-p-182668.html,R$19.27,R$34.93 
2-in-1 Multipurpose Keyboard sulco jogo de escova EDT-555031,https://www.tinydeal.com/pt/2-in-1-multipurpose-keyboard-groove-brush-set-p-176868.html,R$7.55,R$13.59 
Aluminizado emergência Waterproof resgate Blanket Blanket Reflective HUI-39456,https://www.tinydeal.com/pt/aluminized-waterproof-emergency-rescue-blanket-reflective-blanket-p-32911.html,R$12.57,R$22.63 
"EZCast EZC-5200BS Adapter Placa de Rede 600Mbps Dual-de frequência de 2,4 / 5 GHz USB E-567902",https://www.tinydeal.com/pt/ezcast-ezc-5200bs-24-5ghz-usb-network-card-600mbps-dual-frequency-adapter-p-181601.html,R$57.33,R$103.18 
Bluetooth 5.0 Headset TWS Wireless Waterproof Sports Single Ear Earphone EEP-580806,https://www.tinydeal.com/pt/bluetooth-50-headset-tws-wireless-waterproof-sports-single-ear-earphone-p-200676.html,R$54.14,R$97.44 
Elastic Silicone bicicleta fixação Bandage para celular / Lanterna SBK-364410,https://www.tinydeal.com/pt/elastic-silicone-bike-fixing-bandage-for-cellphone-flashlight-p-143136.html,R$6.25,R$11.24 
1/2/4 pcs Thermo Shapers suor Slimming Belt Esporte Wear Forma para perda de peso BKF-533216,https://www.tinydeal.com/pt/124-pcs-thermo-sweat-shapers-slimming-belt-sport-shape-wear-for-weight-loss-p-167208.html,R$19.76,R$35.57 
Ventosa Frigorífico Casa de banho Duche Grab Corrimão Rail Handle HHI-538370,https://www.tinydeal.com/pt/suction-cup-fridge-bathroom-shower-grab-handrail-handle-rail-p-170291.html,R$47.72,R$85.90 
+ bicos de pastelaria 16-in-1 Silicone Ice Piping Pastelaria de creme Bolsa HHI-557350,https://www.tinydeal.com/pt/16-in-1-silicone-ice-piping-cream-pastry-bag-nozzle-pastry-tips-p-177804.html,R$15.28,R$27.50 
Peso Pessoal Portátil Fotografia Estúdio Luz LED Luz Quarto EVA-538137,https://www.tinydeal.com/pt/personal-portable-photography-studio-led-light-room-light-weight-p-170497.html,R$54.88,R$98.79 
"LYNWO M7 inteligente Pulseira 0,95 '' Pulseira de freqüência cardíaca pedômetro Pressão Arterial E-540440",https://www.tinydeal.com/pt/lynwo-m7-smart-bracelet-095-wristband-heart-rate-pedometer-blood-pressure-p-171384.html,R$185.35,R$333.62 
3-Port Micro Hub USB Spliter a 1 OTG Adaptador Host Connector Cable ECACR-488935,https://www.tinydeal.com/pt/3-port-micro-usb-hub-spliter-to-1-otg-host-adapter-connector-cable-p-156811.html,R$12.55,R$13.63 
LF606 2.4 Ghz Mini Dobre Drone WiFi RC Drone TDS-558960,https://www.tinydeal.com/pt/lf606-24ghz-mini-fold-drone-wifi-rc-drone-p-178240.html,R$103.96,R$187.12 
1/2/4 conjunto de 25-in-1 chaves de fenda com o armazenamento de chave de fenda Repair Tool Set HHI-530590,https://www.tinydeal.com/pt/124-set-of-25-in-1-screwdrivers-with-storage-head-screwdriver-repair-tool-set-p-165953.html,R$25.79,R$46.43 
Collar ajustável Luminous Segurança Pet Dog Cinto com Flashing Light LED HPI-393195,https://www.tinydeal.com/pt/adjustable-luminous-safety-pet-belt-dog-collar-with-flashing-led-light-p-149090.html,R$15.08,R$27.14 
Baellerry Canvas Men Wallet Long Clutch Card Purse Phone Bag with Coin Pocket HHI-581290,https://www.tinydeal.com/pt/baellerry-canvas-men-wallet-long-clutch-card-purse-phone-bag-with-coin-pocket-p-200633.html,R$48.43,R$62.95 
5pcs 1 Set Car Emergency Tire Leak Fita adesiva RTH-558224,https://www.tinydeal.com/pt/5pcs-1-set-emergency-car-tire-leak-adhesive-strip-p-178280.html,R$8.16,R$9.79 
Sunding Waterproof LCD sem fio de bicicleta Velocímetro Hodômetro HUI-130527,https://www.tinydeal.com/pt/sunding-waterproof-wireless-lcd-bicycle-speedometer-odometer-p-73520.html,R$40.58,R$73.04 
Antiaderente Springform Pan Rodada Leakproof bolo Pan Pie Bakeware Mold HHI-545520,https://www.tinydeal.com/pt/non-stick-springform-pan-round-leakproof-cake-pan-pie-mold-bakeware-p-173833.html,R$54.88,R$98.78 
Elétrica Longo automática duradoura aquecida eyelash Lashes Curler BBI-552220,https://www.tinydeal.com/pt/electric-automatic-long-lasting-heated-eyelash-eye-lashes-curler-p-176088.html,R$15.35,R$27.62 
G2 Gaming gatilho fogo Controlador Shooter Botão Handle para telefones EPATH-558331,https://www.tinydeal.com/pt/g2-gaming-trigger-fire-button-handle-shooter-controller-for-phones-p-179229.html,R$11.38,R$20.48 
New Moda Feminina Mulheres Aço Inoxidável Banda relógio de quartzo WWT-363445,https://www.tinydeal.com/pt/new-fashion-ladies-women-stainless-steel-band-quartz-watch-p-142671.html,R$25.60,R$46.07 
3pcs Silicone Baking Brushs bolo de manteiga Pão Pastelaria Pincel de cozinha BBQ SCH-512626,https://www.tinydeal.com/pt/3pcs-silicone-baking-brushs-cake-butter-bread-pastry-bbq-basting-brush-p-159134.html,R$13.79,R$24.82 
Bamboo Tábua Tábua Mincing Board com bandeja de aço inoxidável HKI-550819,https://www.tinydeal.com/pt/bamboo-chopping-board-cutting-board-mincing-board-with-stainless-steel-tray-p-175487.html,R$143.39,R$258.10 
USB Rechargeable Flashlight Portable Lantern Waterproof Flash Light S-581821,https://www.tinydeal.com/pt/usb-rechargeable-flashlight-portable-lantern-waterproof-flash-light-p-200756.html,R$30.48,R$36.57 
Telescópio 2.5x17.5mm Mini Compact bolso Monocular Lens HD Optic STH-570126,https://www.tinydeal.com/pt/25x175mm-mini-compact-telescope-pocket-monocular-hd-optic-lens-p-182001.html,R$22.48,R$40.46 
Rechargeable LED Flashlight Waterproof Torch Zoomable Camping Light S-581657,https://www.tinydeal.com/pt/rechargeable-led-flashlight-waterproof-torch-zoomable-camping-light-p-200712.html,R$67.74,R$121.92 
IR Laser Termômetro Infravermelho Digital Visão Handheld Gun EDT-287797,https://www.tinydeal.com/pt/ir-laser-infrared-digital-thermometer-sight-handheld-gun-p-122754.html,R$65.30,R$117.55 
Óleo Essencial de carro difusor Adjustable Car Air Freshener - Cheiro Oceano RTH-540386,https://www.tinydeal.com/pt/essential-oil-car-diffuser-adjustable-car-air-freshener-ocean-smell-p-171475.html,R$30.32,R$54.57 
Outdoor à prova de vento 3m / 5m Linha Anti Slip Varal lavagem da roupa HHI-550780,https://www.tinydeal.com/pt/outdoor-windproof-3m5m-anti-slip-clothesline-washing-line-laundry-p-175498.html,R$16.45,R$29.60 
Campo ajustável Ultrasonic Whistle para animais de estimação - Small Size IPA-46471,https://www.tinydeal.com/pt/pitch-adjustable-ultrasonic-whistle-for-pet-small-size-p-37263.html,R$8.21,R$14.77 
Outdoor portátil Estilo Key bolso faca dobrável Mini Faca Chaveiro S-523854,https://www.tinydeal.com/pt/outdoor-portable-key-style-pocket-folding-knife-mini-key-ring-knife-p-163464.html,R$10.30,R$18.52 
Máquina de rolo DIY Mini Sushi FTY-193278,https://www.tinydeal.com/pt/diy-mini-sushi-roller-machine-p-94861.html,R$39.20,R$41.90 
ABS Colher Chopsticks Forquilha com caixa de armazenamento Folding Faqueiro Outdoor Talheres HHI-551626,https://www.tinydeal.com/pt/abs-spoon-fork-chopsticks-with-storage-box-folding-cutlery-outdoor-flatware-p-175942.html,R$19.40,R$34.90 
Reutilizáveis Silicone confeiteiro Piping creme Bolsas DIY decoração do bolo Baking Ferramenta HKI-549472,https://www.tinydeal.com/pt/reusable-silicone-icing-piping-cream-bags-diy-cake-decorating-baking-tool-p-174944.html,R$8.51,R$15.32 
